ClipName,Frame,RootT.x,RootT.y,RootT.z,RootQ.x,RootQ.y,RootQ.z,RootQ.w,FootLeftT.x,FootLeftT.y,FootLeftT.z,FootRightT.x,FootRightT.y,FootRightT.z,FootLeftV.x,FootLeftV.y,FootLeftV.z,FootRightV.x,FootRightV.y,FootRightV.z,rootV.x,rootV.x,rootV.x
temp,1,-0,7306887,93,74622,2,590758,-0,02811128,0,00325206,0,009235803,0,9995509,-7,467667,-85,75777,-11,6817,6,124008,-85,85017,-13,53371,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-0,7341433,93,74712,2,592494,-0,02803833,0,003201531,0,009601039,0,9995513,-7,526589,-85,74959,-11,67594,6,052304,-85,84346,-13,5683,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity
temp,1,-0,7478386,93,74786,2,581658,-0,0278677,0,003074667,0,00991124,0,999552,-7,554922,-85,74158,-11,65636,6,000726,-85,83738,-13,58215,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity
temp,1,-0,7593378,93,74837,2,587019,-0,02774059,0,003175339,0,01002162,0,9995531,-7,564171,-85,73376,-11,64194,5,988595,-85,832,-13,5626,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity
temp,1,-0,7588881,93,74864,2,612993,-0,02765549,0,003201216,0,009885109,0,9995544,-7,565845,-85,72617,-11,64885,5,995782,-85,82738,-13,56661,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-0,7558472,93,74863,2,643467,-0,0276109,0,003125589,0,01001919,0,9995561,-7,571451,-85,71884,-11,67101,5,999289,-85,82361,-13,58721,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-0,7664444,93,74831,2,678273,-0,02760532,0,003095946,0,00999451,0,999558,-7,559968,-85,7118,-11,70232,6,014139,-85,82074,-13,61745,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-0,8017101,93,74767,2,717242,-0,02763723,0,003135827,0,009877278,0,9995603,-7,519629,-85,70507,-11,73671,6,055358,-85,81886,-13,65037,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-0,8374803,93,74664,2,760205,-0,02763054,0,00329032,0,009811803,0,999563,-7,475825,-85,69868,-11,76809,6,095974,-85,81802,-13,67899,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-325,7213,92,96692,1221,521,-0,05112748,0,4809305,0,0590069,0,8763874,-7,778527,-83,02507,-22,83809,5,515038,-83,39095,-23,65925,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-325,6891,92,96312,1221,538,-0,05049288,0,4820731,0,05919586,0,8762214,-7,805439,-83,01769,-22,76867,5,463723,-83,38025,-23,58257,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-325,6531,92,95895,1221,557,-0,04998067,0,4829771,0,05917951,0,876047,-7,790127,-83,01004,-22,68723,5,454696,-83,36953,-23,49,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-325,6132,92,95438,1221,579,-0,04923197,0,4836507,0,05889641,0,8758738,-7,753475,-83,00221,-22,59868,5,459446,-83,3588,-23,38988,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-325,5692,92,94938,1221,602,-0,04823865,0,4841023,0,05850794,0,875711,-7,742418,-82,99434,-22,50792,5,449452,-83,34806,-23,29055,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-325,521,92,94389,1221,627,-0,0473292,0,4843401,0,05820133,0,8755679,-7,768447,-82,98651,-22,41986,5,396193,-83,33733,-23,20037,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-325,4685,92,93787,1221,654,-0,0465404,0,4843726,0,05795388,0,8754539,-7,807349,-82,97884,-22,33942,5,315281,-83,32661,-23,12769,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-325,4115,92,93128,1221,684,-0,04590902,0,4842079,0,05774288,0,8753785,-7,829825,-82,97144,-22,27151,5,248436,-83,31592,-23,08084,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-325,3499,92,9295,1221,716,-0,04547185,0,4838545,0,05754562,0,875351,-7,839763,-82,96441,-22,21611,5,206262,-83,30526,-23,06817,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-325,2836,92,93672,1221,75,-0,04517207,0,4833207,0,0573394,0,8753806,-7,841046,-82,95787,-22,16895,5,175838,-83,29465,-23,0781,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-325,2123,92,9511,1221,787,-0,0449194,0,4826146,0,05710151,0,8754767,-7,837561,-82,95192,-22,12858,5,140132,-83,28408,-23,09306,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-325,136,92,9708,1221,826,-0,0447005,0,4817448,0,05680925,0,8756488,-7,833194,-82,94667,-22,09352,5,103601,-83,27358,-23,11247,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-325,0545,92,99402,1221,868,-0,04450202,0,4807195,0,05643991,0,8759062,-7,831777,-82,94224,-22,06233,5,0707,-83,26315,-23,13574,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-324,9677,93,01891,1221,913,-0,04431059,0,479547,0,05597078,0,8762582,-7,831246,-82,93872,-22,03353,5,045885,-83,25281,-23,16229,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-324,8753,93,04365,1221,96,-0,04411289,0,4782356,0,05537917,0,8767142,-7,82664,-82,93623,-22,00568,5,019956,-83,24255,-23,19153,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-324,7719,93,06641,1222,01,-0,04389554,0,4767938,0,05464236,0,8772835,-7,812995,-82,93488,-21,9773,4,990404,-83,23239,-23,22288,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-324,6534,93,08537,1222,064,-0,04377805,0,4752296,0,05380065,0,8779755,-7,78535,-82,93476,-21,94694,4,971727,-83,22234,-23,25574,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-324,5223,93,0987,1222,12,-0,04380247,0,4735516,0,05298156,0,8787068,-7,738745,-82,93601,-21,91314,4,978426,-83,20939,-23,28954,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-324,3809,93,10457,1222,179,-0,04383916,0,471768,0,05229319,0,879443,-7,646491,-82,93871,-21,87444,5,024998,-83,18979,-23,32369,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-324,2318,93,10114,1222,213,-0,04375852,0,4698871,0,05184368,0,8802672,-7,553359,-82,94299,-21,82937,5,08652,-83,16244,-23,3576,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-324,0773,93,08661,1222,2,-0,04343092,0,4679173,0,05174113,0,8812622,-7,56159,-82,94894,-21,77647,5,040649,-83,12625,-23,39068,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,-Infinity
temp,1,-323,92,93,05913,1222,157,-0,04290788,0,4655991,0,05188807,0,882511,-7,69381,-82,95669,-21,71429,4,832681,-83,08013,-23,42235,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity
temp,1,-323,7621,93,01688,1222,099,-0,04241832,0,4625759,0,05207849,0,8840966,-7,894465,-82,96633,-21,64136,4,554194,-83,02299,-23,45203,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,-Infinity
temp,1,-323,6063,92,95803,1222,04,-0,04191517,0,4587108,0,05225783,0,886102,-8,148584,-82,98453,-21,55623,4,240572,-82,95374,-23,45535,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity
temp,1,-323,4548,92,88075,1221,995,-0,0407573,0,4538666,0,05255451,0,8886101,-8,463201,-82,98984,-21,5347,3,847834,-82,87128,-23,56557,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,-Infinity
temp,1,-323,3102,92,78323,1221,98,-0,04030562,0,4479064,0,05188204,0,8917038,-8,615134,-82,94016,-21,57516,3,572242,-82,77452,-23,83933,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity
temp,1,-323,1748,92,66361,1222,009,-0,03943654,0,440693,0,05117071,0,8954663,-8,835624,-82,79343,-21,55989,3,301877,-82,66237,-24,09685,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-323,0511,92,50147,1222,096,-0,03707842,0,4320894,0,05113992,0,8999804,-9,395111,-82,50755,-21,37123,2,65783,-82,53374,-24,21939,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-322,9416,92,28886,1222,258,-0,03450083,0,4219587,0,05116696,0,9053291,-9,977953,-82,04045,-20,9542,2,03015,-82,38752,-24,22434,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-322,8486,92,04274,1222,509,-0,03170582,0,4083817,0,05081913,0,9115953,-10,56158,-81,35004,-20,31279,1,406714,-82,22264,-24,24304,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-322,7747,91,78006,1222,864,-0,0287715,0,3915585,0,04838315,0,9188622,-11,07265,-80,39424,-19,41759,0,8976279,-82,038,-24,32763,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-322,7221,91,51778,1223,338,-0,02552298,0,3745322,0,04533865,0,9264114,-11,43785,-79,35366,-18,32972,0,7107778,-81,9286,-24,44802,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-322,6935,91,27287,1223,945,-0,02233769,0,3589152,0,04171706,0,9334798,-11,61009,-78,47153,-17,06784,0,8030996,-81,96463,-24,56603,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-322,6911,91,06226,1224,701,-0,01991249,0,3421035,0,03779806,0,9400829,-11,82163,-77,79965,-15,58192,1,093699,-82,10776,-24,72164,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-322,7175,90,90292,1225,621,-0,01555188,0,3213106,0,03092746,0,9462363,-12,33472,-77,38976,-12,59094,1,848205,-82,31962,-24,95488,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-322,7751,90,81181,1226,72,-0,0134121,0,3057509,0,02399617,0,9519554,-12,51646,-77,2936,-9,899469,2,919324,-82,56187,-25,31095,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-322,8663,90,80588,1228,012,-0,007242595,0,2867289,0,01673358,0,9572559,-13,08111,-77,56297,-5,366433,4,169895,-82,79617,-25,55161,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-322,9935,90,72673,1229,512,-0,001658709,0,272203,0,01091088,0,9621533,-13,41597,-77,91973,-1,194527,5,100078,-82,98416,-25,43411,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-323,1592,90,43343,1231,236,0,003744704,0,2596851,0,005468796,0,9666632,-13,63821,-78,07117,3,244448,6,05736,-83,08749,-25,278,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-323,3658,89,9693,1233,199,0,009918336,0,2462439,0,001692622,0,9708013,-13,93505,-78,04742,7,412011,6,699209,-83,06071,-25,54142,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-323,6158,89,37763,1235,415,0,01726097,0,2295187,-0,000999187,0,9745829,-14,4215,-77,87864,12,27294,7,169682,-82,86618,-26,53386,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-323,9115,88,70175,1237,899,0,0220972,0,2171084,-0,003414038,0,9780238,-14,32958,-77,59496,15,37528,7,72719,-82,4773,-27,50338,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-324,2554,87,98497,1240,666,0,02592017,0,1994561,-0,007015614,0,9811394,-13,5482,-77,22651,18,49657,8,559073,-81,86749,-29,45629,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-324,6501,87,27058,1243,731,0,0275108,0,1871904,-0,009387908,0,9839453,-12,44868,-76,99552,19,76295,9,285954,-81,01015,-31,32994,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-325,0977,86,60191,1247,11,0,02921214,0,177155,-0,01020292,0,9864571,-11,31064,-77,01232,20,04509,10,00787,-79,87869,-33,65401,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-325,6009,86,02227,1250,816,0,02804228,0,1661326,-0,01239762,0,9886904,-8,930273,-77,139,18,25703,11,68946,-78,44651,-37,13581,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-326,1621,85,7498,1254,865,0,02651941,0,1595105,-0,01021292,0,9906607,-7,599228,-77,23767,15,88858,12,61924,-76,98664,-39,7325,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-326,7836,86,15644,1259,273,0,02567245,0,1534656,-0,008047663,0,9923835,-6,138425,-77,26648,12,32691,13,97708,-75,54013,-42,14715,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity
temp,1,-327,468,87,11243,1263,821,0,01861316,0,1436786,-0,003837315,0,9938745,-4,430408,-78,2945,6,888926,14,74611,-73,8935,-44,9484,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity
temp,1,-328,2176,87,70255,1268,288,0,009111197,0,1332749,-0,000957916,0,9951493,-1,696194,-79,05461,-0,3305845,15,29648,-69,56854,-46,51255,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity
temp,1,-328,8763,87,81593,1272,683,0,005262583,0,1264147,-0,0001220271,0,9962233,-0,2084903,-79,25723,-4,926217,14,672,-66,76105,-45,34628,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity
temp,1,-329,3062,87,96159,1277,015,0,003878772,0,1176966,0,004523037,0,9971122,0,472222,-79,49991,-10,03337,12,84799,-64,34164,-42,16944,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity
temp,1,-329,5371,88,16446,1281,291,0,005971456,0,1123407,0,007130482,0,9978315,0,7601542,-79,79288,-13,07299,11,83155,-63,78773,-38,00558,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity
temp,1,-329,5991,88,44952,1285,52,0,005867613,0,1074208,0,009156073,0,9983968,0,9520569,-80,14634,-16,40604,10,91735,-64,40231,-33,38861,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity
temp,1,-329,522,88,84171,1289,711,0,00483887,0,1032601,0,01082858,0,9988235,1,068514,-80,5705,-19,80528,9,883568,-65,83452,-28,14894,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-329,3358,89,366,1293,873,0,004885509,0,09996329,0,01294326,0,9991274,1,022346,-81,07555,-23,91007,8,416548,-68,74342,-19,89544,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-329,0704,89,7606,1298,012,0,006851256,0,09786279,0,01521918,0,9993239,0,682399,-81,39615,-26,37788,6,99579,-72,08311,-12,46791,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-328,7557,89,74384,1302,139,0,01117617,0,09311691,0,01725545,0,9994287,0,2624119,-81,29264,-29,34668,5,278279,-75,48351,-1,436063,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-328,4217,89,31087,1306,262,0,01549082,0,08743829,0,01836438,0,9994572,-0,03686529,-80,81393,-31,45424,4,259654,-76,96626,7,420047,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-328,0983,88,45689,1310,389,0,01988985,0,0814743,0,01943184,0,9994252,-0,2863759,-80,00893,-33,55902,3,554845,-77,11446,16,1936,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-327,8154,87,44165,1314,528,0,02443312,0,07502051,0,01885213,0,999348,-0,158732,-78,92654,-36,43466,3,517911,-76,43107,26,54119,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-327,6029,86,44407,1318,689,0,02609148,0,06899243,0,01696666,0,9992414,0,1286199,-77,61566,-38,23347,4,095088,-75,41905,32,75294,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-327,4908,85,33784,1322,879,0,02563789,0,06161049,0,01521107,0,9991208,0,0617246,-76,12521,-41,41594,4,525525,-74,58136,35,17666,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-327,3295,84,44209,1327,107,0,02555832,0,05656368,0,01260777,0,9990018,0,07761878,-74,50407,-44,42197,4,639043,-74,39223,34,22212,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-326,9754,83,99747,1331,381,0,02236298,0,05135655,0,009549672,0,9989,-0,4783687,-72,6022,-47,45527,4,812684,-74,71872,30,02485,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-326,4674,83,5828,1335,711,0,01505882,0,04842456,0,006518551,0,998831,-1,113256,-70,42166,-50,73648,4,865607,-75,14998,25,07957,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
temp,1,-325,8443,85,52399,1340,104,0,005655672,0,04788198,0,007325767,0,9988102,-2,226396,-68,23957,-54,00649,4,395189,-77,35267,17,56574,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-325,1449,87,83717,1344,569,-0,001397166,0,0501437,0,008832272,0,9988207,-3,41946,-66,34285,-55,58096,3,669107,-79,5327,11,02109,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-324,4082,88,67512,1349,114,-0,00555785,0,04736358,0,01242218,0,9988347,-5,342196,-62,58044,-54,51917,2,934591,-79,89951,5,061413,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-323,673,88,84131,1353,748,-0,004379182,0,03964461,0,01456041,0,998852,-7,064481,-60,20442,-51,21003,2,436207,-79,76818,0,1367121,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-322,9781,89,10724,1358,48,-0,00142031,0,02710554,0,01329716,0,9988723,-8,548272,-59,31569,-45,59462,2,421793,-80,14993,-5,824113,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-322,3624,89,78389,1363,318,0,0003903571,0,01949375,0,01017929,0,9988956,-9,110871,-60,15623,-40,60824,2,758677,-80,75115,-9,804788,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-321,8648,90,5528,1368,138,0,001506484,0,01204335,0,008251581,0,9989215,-9,809342,-62,62934,-33,00391,2,812775,-81,4241,-15,02354,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-321,5241,91,24137,1372,831,0,002905846,0,008977387,0,006801203,0,9989496,-9,87788,-65,83138,-26,57272,3,100897,-82,02103,-18,61382,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity
temp,1,-321,3792,91,67708,1377,421,0,005565262,0,007149444,0,005125419,0,9989801,-9,675745,-69,34651,-19,4578,3,61213,-82,39415,-21,74369,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
temp,1,-321,4689,91,68734,1381,935,0,01171966,0,004971785,0,00189712,0,9990125,-9,522919,-73,45307,-8,688725,4,347036,-82,39574,-25,48289,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity
temp,1,-321,6541,91,09959,1386,399,0,01680434,0,00396613,-0,0002237319,0,9990466,-9,294748,-75,30978,0,0378046,4,868812,-81,87801,-28,18499,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-321,7742,90,07877,1390,839,0,02245294,0,002268894,-0,002330272,0,9990821,-8,819736,-75,63853,9,050276,5,380802,-81,0023,-30,37114,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-321,8366,88,94253,1395,281,0,02753855,-4,493911E-05,-0,003200666,0,9991189,-8,024492,-74,99941,17,63622,5,60876,-79,99193,-32,61918,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,-Infinity,-Infinity,Infinity
temp,1,-321,8486,87,74734,1399,752,0,03262639,-0,00290274,-0,001317377,0,9991568,-6,512254,-73,95251,27,24524,5,789683,-78,79192,-35,23804,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity
temp,1,-321,8173,86,54967,1404,277,0,03382939,-0,003062365,-0,0001055914,0,9991955,-5,506741,-73,05791,31,06299,5,582648,-77,34737,-38,3381,Infinity,Infinity,Infinity,-Infinity,Infinity,Infinity,Infinity,-Infinity,Infinity
temp,1,-321,7501,85,40594,1408,882,0,03691059,0,0011859,-0,0004432567,0,9992347,-3,79347,-72,87569,32,30342,6,025445,-75,60332,-42,00863,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,Infinity,-Infinity,Infinity
